0.00719102,-0.00261347,0.00123066,0.0185018,-0.0209359,0.0153949,-0.0258227,0.0207429,-0.00625258,0.0246848,0.161917,0.166741,0.204546,0.150437,0.166639,0.167697,0.183498,0.165187,0.187865,0.150323,0.16109,0.249517,0.16368,0.20026,0.173971,0.188064,0.203217,0.20666,0.210225,0.157983,0.269324,0.221265,0.23041,0.262129,0.252161,0.247671,0.228264,0.271735,0.213556,0.271319,0.205735,0.214709,0.235904,0.205336,0.235716,0.212286,0.237009,0.218077,0.226011,0.220985
-0.0162893,0.0247159,0.0202388,-0.0134743,0.012024,0.00629127,0.0247456,0.00526263,-0.0134503,0.00798514,0.0204569,-0.0140983,-0.0112325,0.00458164,0.0211765,0.0147711,-0.017458,-0.026095,-0.00578761,0.0298185,-0.00226212,-0.0335951,-0.0168933,0.0287911,0.021192,-0.0199974,0.0240281,-0.0122998,0.0194619,0.00583715,0.00210461,-0.0209615,-0.0203152,0.00609462,-0.027888,0.0438307,-0.0443335,-0.0248421,0.0135757,-0.0159157,0.00264169,-0.00127017,-0.00862286,0.00932246,-9.28698e-05,-0.00227149,0.0102162,0.0184173,0.000271963,-0.00346784
0.00371349,0.00931436,0.0234432,0.01533,-0.0321374,0.0283773,-0.00233929,0.00426213,0.0188668,0.0185701,0.172447,0.186271,0.15225,0.199215,0.153082,0.166183,0.15009,0.146256,0.194378,0.183473,0.20837,0.143117,0.199018,0.227865,0.163294,0.172049,0.213812,0.213434,0.222727,0.200422,0.189166,0.240304,0.242136,0.222903,0.248411,0.258912,0.266631,0.207004,0.224977,0.241439,0.20969,0.268083,0.174971,0.197935,0.224382,0.223615,0.217059,0.249041,0.235631,0.218187
-0.000909141,0.0192811,0.00318878,0.0125513,0.00643939,0.012656,0.0150725,0.018303,0.0211985,0.015699,-0.0307056,0.00623907,0.0234059,0.0127325,0.00184509,-0.0404452,-0.00205037,-0.0187443,0.00922138,-0.0149852,-0.0437063,0.00283963,0.0280618,-0.0105788,-0.0147623,-0.018992,-0.00528611,0.0428923,0.0329844,-0.0431694,-0.0331111,0.0405261,-0.0201847,-0.0344821,-0.0252392,0.00272381,0.0278632,-0.0298782,-0.0517533,-0.00324105,0.0218794,0.0290076,-9.39271e-05,-0.0527381,0.00565062,-0.0042373,-0.00506857,0.00945201,0.0190008,0.00570519
0.00887504,-0.00566066,0.0128333,0.0412598,-0.00851365,-0.00944526,0.0328225,0.0270588,0.00380154,0.035966,0.156868,0.169848,0.177802,0.16009,0.139162,0.172638,0.179742,0.166871,0.151903,0.200163,0.184067,0.151173,0.187062,0.211548,0.170329,0.21243,0.223335,0.162922,0.194902,0.219926,0.231849,0.227467,0.242924,0.217053,0.215208,0.246897,0.238297,0.213148,0.205663,0.24547,0.231682,0.199729,0.221017,0.212234,0.17827,0.230117,0.220662,0.19824,0.231779,0.2211
0.0373508,-0.0212484,0.0210818,0.023725,-0.00219459,-0.00423172,0.0320948,-0.0139019,0.025467,0.0392033,-0.035456,0.0250567,-0.0127141,-0.0703117,0.00607836,0.0331043,-0.0330381,-0.0120793,0.0349153,-0.00666645,-0.0112917,0.00347824,-0.0234544,-0.0206785,0.00636216,-0.00718056,0.00359766,0.0127473,-0.00642061,0.020331,-0.0195877,-0.0392998,0.00140131,-0.0189405,-0.0361602,-0.0226172,-0.00569792,0.0180212,0.00653173,-0.057959,-0.00819675,-0.00444271,-0.0392836,0.0153093,-0.0162643,-0.0532874,-0.00270713,-0.00140815,-0.0270101,-0.00186889
0.0360294,0.00580422,0.0177398,-0.011387,-0.00673598,0.0354363,-0.0309622,0.00599472,-0.00290955,0.0290342,0.177131,0.163951,0.144751,0.156902,0.164985,0.182369,0.180239,0.178962,0.17122,0.19225,0.209487,0.181844,0.17705,0.191316,0.182497,0.181397,0.20451,0.216987,0.214745,0.199514,0.20628,0.246235,0.2523,0.214865,0.190058,0.218439,0.255506,0.267246,0.240703,0.220908,0.181512,0.201026,0.224001,0.177493,0.202508,0.204268,0.184499,0.199566,0.227105,0.181558
0.0131649,0.0160472,-0.00696795,-0.0100046,0.0198115,-0.0181968,0.0125904,-0.0139352,-0.0125507,0.021389,-0.00770803,-0.0105941,-0.0184642,-0.0014567,-0.00290337,0.00345039,0.0292503,-0.0139917,-0.0199279,0.032535,0.0307023,-0.0213304,-0.0261189,-0.00193147,-0.0270011,0.00101711,0.0203201,-0.0309543,-0.00939492,0.0349333,0.0145394,-0.0177925,-0.00579776,-0.0125171,-0.0413495,-0.0056732,0.0232323,-0.0063362,-0.0143317,-0.00883514,-0.0122466,-0.0326371,-0.0281387,-0.0114899,-0.0301979,-0.0228533,-0.0329564,-0.014366,-0.0183069,-0.0497695
-0.0321908,0.036489,-0.0179196,-0.00692558,-0.00947624,0.00898708,-0.00183235,-0.0131618,-0.0132793,0.03953,0.144621,0.163468,0.166452,0.17436,0.16083,0.174633,0.195811,0.17366,0.164366,0.203773,0.186843,0.184713,0.200123,0.171393,0.207067,0.205975,0.18477,0.199987,0.170745,0.215207,0.275785,0.242329,0.218131,0.238767,0.231406,0.219912,0.250822,0.250943,0.245795,0.243927,0.200607,0.192357,0.204464,0.201629,0.199165,0.194081,0.206458,0.197163,0.22075,0.160334
-0.0410904,0.00189791,0.0104381,-0.0221637,-0.00481256,0.00670162,0.00846151,-0.0183715,-0.0304364,0.0304971,0.0105519,-0.0326228,-0.00695007,0.0114774,0.00198018,-0.00127835,-0.00638438,0.00653733,0.0250164,-0.0272899,-0.0301346,0.0309148,0.0113439,-0.0250922,-0.00306347,0.0124145,-0.0151455,0.0028874,0.0135308,-0.0158625,0.0168676,0.0152102,-0.021058,-0.00748912,-0.00388675,-0.011366,-0.00240306,0.00965332,-0.00622494,-0.00877862,0.00121484,-0.0124088,-0.0232608,-0.0242595,0.00669064,0.00332727,-0.0382786,-0.00500508,-0.00137207,-0.0469085
